rooms,bedrooms,bathrooms,surface_total,surface_covered,price,property_type
2.0,1.0,1.0,60.0,60.0,135000.0,Departamento
3.0,2.0,2.0,65.0,60.0,260000.0,Departamento
3.0,2.0,2.0,64.0,60.0,215000.0,Departamento
3.0,2.0,1.0,60.0,60.0,137000.0,Departamento
3.0,2.0,1.0,60.0,60.0,140000.0,Departamento
3.0,2.0,2.0,65.0,61.0,160000.0,Departamento
3.0,2.0,2.0,66.0,61.0,150000.0,Departamento
3.0,2.0,1.0,70.0,61.0,186400.0,Departamento
3.0,2.0,1.0,61.0,61.0,172500.0,Departamento
3.0,2.0,1.0,71.0,61.0,185000.0,Departamento
3.0,2.0,1.0,71.0,61.0,170000.0,Departamento
3.0,2.0,1.0,70.0,61.0,170000.0,Departamento
2.0,1.0,1.0,61.0,61.0,160000.0,Departamento
3.0,2.0,2.0,68.0,61.0,190000.0,Departamento
3.0,2.0,1.0,65.0,61.0,143000.0,Departamento
4.0,3.0,2.0,76.0,61.0,155000.0,Departamento
3.0,2.0,1.0,68.0,61.0,179900.0,Departamento
3.0,1.0,1.0,95.0,61.0,185000.0,Departamento
3.0,2.0,1.0,61.0,61.0,200000.0,Departamento
3.0,2.0,1.0,64.0,61.0,125000.0,Departamento
3.0,2.0,1.0,61.0,61.0,172500.0,Departamento
3.0,2.0,1.0,85.0,61.0,185000.0,Departamento
3.0,2.0,2.0,73.0,61.0,181879.0,Departamento
3.0,2.0,1.0,65.0,60.0,155000.0,Departamento
3.0,2.0,1.0,65.0,60.0,265000.0,Departamento
3.0,2.0,1.0,65.0,60.0,265000.0,Departamento
2.0,1.0,2.0,70.0,58.0,157800.0,Departamento
3.0,2.0,1.0,62.0,58.0,159900.0,Departamento
3.0,3.0,1.0,63.0,58.0,149999.0,Departamento
3.0,2.0,1.0,58.0,58.0,110000.0,Departamento
3.0,2.0,1.0,62.0,58.0,160000.0,Departamento
3.0,2.0,1.0,58.0,58.0,179000.0,Departamento
2.0,1.0,1.0,66.0,58.0,159000.0,Departamento
2.0,1.0,2.0,58.0,58.0,215000.0,Departamento
2.0,1.0,1.0,63.0,58.0,307000.0,Departamento
2.0,1.0,1.0,63.0,58.0,307000.0,Departamento
2.0,1.0,1.0,63.0,58.0,301000.0,Departamento
3.0,2.0,1.0,67.0,58.0,158000.0,Departamento
2.0,1.0,1.0,58.0,58.0,185000.0,Departamento
2.0,1.0,1.0,58.0,58.0,185000.0,Departamento
3.0,2.0,1.0,58.0,58.0,110000.0,Departamento
4.0,3.0,2.0,66.0,58.0,155000.0,Departamento
3.0,2.0,1.0,62.0,58.0,150000.0,Departamento
3.0,2.0,1.0,83.0,58.0,215000.0,Departamento
3.0,2.0,1.0,78.0,58.0,245000.0,Departamento
2.0,1.0,,59.0,58.0,169000.0,Departamento
3.0,2.0,2.0,72.0,58.0,159895.0,Departamento
2.0,1.0,1.0,58.0,58.0,129000.0,Departamento
3.0,2.0,2.0,72.0,58.0,159895.0,Departamento
3.0,2.0,2.0,94.0,58.0,169310.0,Departamento
2.0,1.0,1.0,58.0,58.0,156000.0,Departamento
1.0,1.0,1.0,64.0,58.0,270000.0,Departamento
2.0,1.0,1.0,58.0,58.0,158000.0,Departamento
3.0,2.0,1.0,85.0,58.0,199800.0,Departamento
3.0,2.0,1.0,61.0,58.0,183000.0,Departamento
3.0,2.0,1.0,58.0,58.0,110000.0,Departamento
4.0,3.0,1.0,58.0,58.0,180000.0,Departamento
3.0,2.0,1.0,62.0,58.0,160000.0,Departamento
3.0,2.0,1.0,58.0,58.0,98000.0,Departamento
3.0,2.0,1.0,64.0,58.0,197000.0,Departamento
3.0,2.0,2.0,66.0,58.0,165000.0,Departamento
2.0,1.0,1.0,63.0,58.0,301000.0,Departamento
3.0,1.0,1.0,58.0,58.0,169000.0,Departamento
3.0,2.0,2.0,73.0,58.0,145000.0,Departamento
3.0,2.0,2.0,61.0,58.0,163000.0,Departamento
3.0,2.0,1.0,58.0,58.0,110000.0,Departamento
3.0,2.0,1.0,58.0,58.0,129000.0,Departamento
2.0,1.0,1.0,57.0,57.0,130000.0,Departamento
2.0,1.0,1.0,57.0,57.0,130000.0,Departamento
3.0,2.0,2.0,82.0,58.0,128000.0,Departamento
2.0,1.0,2.0,72.0,57.0,253000.0,Departamento
3.0,2.0,2.0,61.0,57.0,125000.0,Departamento
3.0,2.0,2.0,63.0,57.0,186000.0,Departamento
2.0,1.0,1.0,93.0,57.0,200000.0,Departamento
2.0,1.0,1.0,93.0,57.0,180000.0,Departamento
3.0,2.0,1.0,62.0,57.0,195000.0,Departamento
2.0,1.0,2.0,57.0,57.0,300000.0,Departamento
3.0,2.0,1.0,65.0,57.0,155000.0,Departamento
3.0,2.0,1.0,61.0,58.0,160000.0,Departamento
3.0,2.0,1.0,64.0,58.0,197000.0,Departamento
3.0,2.0,1.0,64.0,58.0,210000.0,Departamento
3.0,2.0,1.0,63.0,58.0,285000.0,Departamento
3.0,2.0,1.0,66.0,58.0,205000.0,Departamento
3.0,2.0,1.0,60.0,58.0,165000.0,Departamento
2.0,1.0,2.0,77.0,58.0,280000.0,Departamento
3.0,2.0,2.0,58.0,58.0,150000.0,Departamento
3.0,2.0,1.0,64.0,58.0,210000.0,Departamento
3.0,2.0,1.0,66.0,58.0,239000.0,Departamento
3.0,2.0,1.0,64.0,58.0,210000.0,Departamento
3.0,2.0,1.0,64.0,58.0,197000.0,Departamento
3.0,2.0,1.0,64.0,58.0,210000.0,Departamento
3.0,2.0,1.0,64.0,58.0,210000.0,Departamento
3.0,2.0,1.0,64.0,58.0,210000.0,Departamento
3.0,2.0,1.0,64.0,58.0,197000.0,Departamento
3.0,2.0,1.0,64.0,58.0,197000.0,Departamento
2.0,1.0,1.0,58.0,58.0,158000.0,Departamento
2.0,1.0,1.0,58.0,58.0,185000.0,Departamento
2.0,1.0,1.0,72.0,57.0,230000.0,Departamento
3.0,2.0,2.0,66.0,58.0,173000.0,Departamento
3.0,2.0,2.0,66.0,58.0,160000.0,Departamento
3.0,2.0,1.0,60.0,60.0,128500.0,Departamento
3.0,2.0,1.0,60.0,60.0,145000.0,Departamento
3.0,2.0,1.0,59.0,59.0,108900.0,Departamento
3.0,2.0,2.0,64.0,59.0,176000.0,Departamento
3.0,2.0,1.0,62.0,59.0,175000.0,Departamento
3.0,2.0,1.0,62.0,60.0,165000.0,Departamento
3.0,2.0,2.0,100.0,59.0,204000.0,Departamento
3.0,2.0,1.0,91.0,59.0,182200.0,Departamento
3.0,2.0,1.0,59.0,59.0,87000.0,Departamento
3.0,2.0,1.0,59.0,59.0,165000.0,Departamento
3.0,2.0,2.0,62.0,59.0,205000.0,Departamento
3.0,2.0,2.0,62.0,59.0,173000.0,Departamento
3.0,2.0,1.0,59.0,59.0,165000.0,Departamento
3.0,2.0,1.0,68.0,59.0,151900.0,Departamento
3.0,2.0,2.0,83.0,60.0,157000.0,Departamento
3.0,2.0,2.0,71.0,60.0,169000.0,Departamento
3.0,2.0,1.0,60.0,60.0,138000.0,Departamento
3.0,2.0,1.0,90.0,60.0,180000.0,Departamento
3.0,2.0,1.0,90.0,60.0,180000.0,Departamento
3.0,2.0,2.0,62.0,60.0,175000.0,Departamento
3.0,2.0,1.0,60.0,60.0,179000.0,Departamento
2.0,1.0,2.0,60.0,60.0,150000.0,Departamento
3.0,1.0,1.0,60.0,60.0,167000.0,Departamento
3.0,2.0,1.0,60.0,60.0,175000.0,Departamento
3.0,2.0,2.0,65.0,60.0,233000.0,Departamento
3.0,2.0,1.0,60.0,60.0,165000.0,Departamento
3.0,2.0,1.0,69.0,60.0,230000.0,Departamento
3.0,2.0,1.0,60.0,60.0,138000.0,Departamento
3.0,2.0,1.0,60.0,60.0,138000.0,Departamento
2.0,1.0,2.0,60.0,60.0,225000.0,Departamento
3.0,2.0,1.0,64.0,60.0,130000.0,Departamento
3.0,2.0,2.0,71.0,60.0,165000.0,Departamento
3.0,2.0,1.0,66.0,59.0,244000.0,Departamento
3.0,2.0,1.0,58.0,58.0,165000.0,Departamento
3.0,2.0,1.0,84.0,59.0,145000.0,Departamento
3.0,2.0,2.0,70.0,59.0,166900.0,Departamento
3.0,2.0,1.0,65.0,59.0,165000.0,Departamento
3.0,2.0,1.0,59.0,59.0,144900.0,Departamento
3.0,2.0,2.0,71.0,59.0,156000.0,Departamento
3.0,2.0,2.0,59.0,59.0,166000.0,Departamento
3.0,2.0,2.0,69.0,58.0,159000.0,Departamento
3.0,2.0,2.0,62.0,59.0,135000.0,Departamento
3.0,2.0,1.0,62.0,58.0,99000.0,Departamento
3.0,2.0,1.0,128.0,58.0,258000.0,Departamento
3.0,2.0,1.0,66.0,58.0,145000.0,Departamento
3.0,2.0,1.0,88.0,58.0,199000.0,Departamento
3.0,2.0,1.0,60.0,58.0,178000.0,Departamento
3.0,2.0,1.0,63.0,58.0,165000.0,Departamento
3.0,2.0,1.0,66.0,58.0,250000.0,Departamento
3.0,2.0,2.0,65.0,58.0,160000.0,Departamento
3.0,2.0,2.0,62.0,59.0,160000.0,Departamento
2.0,1.0,1.0,63.0,59.0,274999.0,Departamento
2.0,1.0,1.0,59.0,59.0,230000.0,Departamento
3.0,2.0,2.0,70.0,59.0,168650.0,Departamento
3.0,2.0,1.0,66.0,59.0,152030.0,Departamento
3.0,2.0,1.0,65.0,59.0,168000.0,Departamento
3.0,2.0,2.0,70.0,59.0,172500.0,Departamento
3.0,2.0,1.0,63.0,59.0,105000.0,Departamento
2.0,1.0,2.0,67.0,59.0,277904.0,Departamento
2.0,1.0,2.0,66.0,59.0,283416.0,Departamento
2.0,1.0,2.0,67.0,59.0,282957.0,Departamento
2.0,1.0,2.0,67.0,59.0,272851.0,Departamento
3.0,2.0,2.0,62.0,59.0,173000.0,Departamento
3.0,2.0,1.0,63.0,59.0,195048.0,Departamento
4.0,2.0,1.0,59.0,59.0,128000.0,Departamento
3.0,2.0,1.0,61.0,59.0,195000.0,Departamento
3.0,2.0,2.0,67.0,59.0,169000.0,Departamento
2.0,1.0,1.0,74.0,59.0,185000.0,Departamento
3.0,2.0,2.0,70.0,59.0,170000.0,Departamento
3.0,2.0,1.0,60.0,54.0,240000.0,Departamento
2.0,1.0,1.0,54.0,54.0,160000.0,Departamento
2.0,1.0,1.0,78.0,54.0,230000.0,Departamento
3.0,2.0,1.0,56.0,49.0,155000.0,Departamento
3.0,2.0,1.0,49.0,49.0,85000.0,Departamento
2.0,1.0,1.0,57.0,49.0,142000.0,Departamento
2.0,1.0,1.0,61.0,49.0,193700.0,Departamento
1.0,1.0,1.0,49.0,49.0,130000.0,Departamento
2.0,1.0,1.0,58.0,49.0,262500.0,Departamento
2.0,1.0,2.0,49.0,49.0,280000.0,Departamento
2.0,1.0,1.0,58.0,49.0,216000.0,Departamento
2.0,1.0,1.0,61.0,49.0,206000.0,Departamento
3.0,2.0,1.0,56.0,49.0,145000.0,Departamento
2.0,1.0,1.0,56.0,49.0,159000.0,Departamento
3.0,2.0,1.0,125.0,49.0,180000.0,Departamento
2.0,1.0,1.0,61.0,49.0,184500.0,Departamento
2.0,1.0,1.0,61.0,49.0,190700.0,Departamento
2.0,1.0,1.0,61.0,49.0,187600.0,Departamento
2.0,1.0,1.0,57.0,49.0,147000.0,Departamento
3.0,2.0,1.0,50.0,49.0,78000.0,Departamento
2.0,1.0,1.0,49.0,49.0,173000.0,Departamento
2.0,1.0,1.0,49.0,49.0,65000.0,Departamento
2.0,1.0,2.0,55.0,49.0,230000.0,Departamento
3.0,2.0,1.0,59.0,49.0,120000.0,Departamento
3.0,2.0,1.0,59.0,49.0,128000.0,Departamento
2.0,1.0,2.0,54.0,49.0,133000.0,Departamento
2.0,1.0,2.0,67.0,49.0,125000.0,Departamento
2.0,1.0,1.0,49.0,49.0,127000.0,Departamento
3.0,2.0,1.0,53.0,49.0,180000.0,Departamento
2.0,1.0,1.0,54.0,49.0,161563.0,Departamento
2.0,1.0,2.0,55.0,49.0,230000.0,Departamento
3.0,2.0,1.0,50.0,49.0,150000.0,Departamento
3.0,2.0,1.0,54.0,49.0,145000.0,Departamento
3.0,2.0,1.0,49.0,49.0,105000.0,Departamento
2.0,1.0,1.0,65.0,49.0,145000.0,Departamento
2.0,1.0,1.0,49.0,49.0,165000.0,Departamento
3.0,2.0,1.0,125.0,49.0,180000.0,Departamento
3.0,2.0,1.0,61.0,49.0,157000.0,Departamento
1.0,1.0,1.0,49.0,49.0,165000.0,Departamento
2.0,1.0,1.0,56.0,48.0,97700.0,Departamento
3.0,2.0,1.0,49.0,48.0,95000.0,Departamento
2.0,1.0,2.0,58.0,48.0,155000.0,Departamento
3.0,2.0,1.0,48.0,48.0,165000.0,Departamento
2.0,1.0,1.0,68.0,48.0,171702.0,Departamento
2.0,1.0,1.0,51.0,48.0,125000.0,Departamento
2.0,1.0,2.0,57.0,48.0,157000.0,Departamento
2.0,1.0,2.0,54.0,48.0,147000.0,Departamento
2.0,1.0,1.0,53.0,48.0,165000.0,Departamento
3.0,2.0,1.0,53.0,48.0,184000.0,Departamento
3.0,2.0,1.0,52.0,48.0,204000.0,Departamento
3.0,2.0,2.0,57.0,48.0,205000.0,Departamento
2.0,1.0,1.0,51.0,48.0,149000.0,Departamento
3.0,2.0,1.0,48.0,48.0,115000.0,Departamento
2.0,1.0,1.0,58.0,48.0,245000.0,Departamento
2.0,1.0,1.0,48.0,48.0,165000.0,Departamento
2.0,1.0,2.0,57.0,48.0,130000.0,Departamento
3.0,2.0,1.0,58.0,48.0,155000.0,Departamento
2.0,1.0,1.0,49.0,49.0,165000.0,Departamento
3.0,2.0,1.0,52.0,49.0,139000.0,Departamento
3.0,2.0,1.0,56.0,49.0,125000.0,Departamento
2.0,1.0,1.0,56.0,49.0,110000.0,Departamento
2.0,1.0,1.0,53.0,49.0,129000.0,Departamento
2.0,1.0,2.0,55.0,49.0,153900.0,Departamento
2.0,1.0,1.0,55.0,49.0,220000.0,Departamento
2.0,1.0,1.0,60.0,48.0,125000.0,Departamento
2.0,1.0,1.0,56.0,48.0,172000.0,Departamento
3.0,2.0,1.0,48.0,48.0,96000.0,Departamento
3.0,2.0,1.0,57.0,48.0,90000.0,Departamento
3.0,2.0,1.0,93.0,48.0,159000.0,Departamento
2.0,1.0,1.0,50.0,48.0,125000.0,Departamento
2.0,1.0,2.0,54.0,48.0,209000.0,Departamento
2.0,1.0,1.0,53.0,49.0,143000.0,Departamento
2.0,1.0,1.0,57.0,49.0,155000.0,Departamento
2.0,1.0,1.0,53.0,49.0,200000.0,Departamento
2.0,1.0,1.0,53.0,49.0,230000.0,Departamento
2.0,1.0,1.0,50.0,50.0,155000.0,Departamento
2.0,1.0,2.0,66.0,50.0,239800.0,Departamento
2.0,1.0,1.0,50.0,50.0,245000.0,Departamento
3.0,2.0,1.0,53.0,50.0,120000.0,Departamento
3.0,2.0,1.0,53.0,50.0,145000.0,Departamento
2.0,1.0,1.0,60.0,50.0,170000.0,Departamento
2.0,1.0,1.0,54.0,50.0,144900.0,Departamento
2.0,1.0,2.0,54.0,50.0,189000.0,Departamento
2.0,1.0,2.0,55.0,50.0,295000.0,Departamento
2.0,1.0,2.0,55.0,50.0,320000.0,Departamento
2.0,1.0,2.0,55.0,50.0,295000.0,Departamento
2.0,1.0,2.0,55.0,50.0,335000.0,Departamento
2.0,1.0,2.0,52.0,50.0,245000.0,Departamento
2.0,1.0,2.0,54.0,50.0,184000.0,Departamento
2.0,1.0,1.0,71.0,50.0,230000.0,Departamento
2.0,1.0,1.0,50.0,50.0,158000.0,Departamento
3.0,2.0,1.0,50.0,50.0,169000.0,Departamento
2.0,1.0,1.0,67.0,50.0,291000.0,Departamento
2.0,1.0,1.0,87.0,50.0,260000.0,Departamento
1.0,1.0,2.0,50.0,50.0,175000.0,Departamento
2.0,1.0,1.0,54.0,50.0,194000.0,Departamento
2.0,1.0,1.0,50.0,50.0,150000.0,Departamento
2.0,1.0,1.0,86.0,50.0,280000.0,Departamento
2.0,1.0,1.0,54.0,50.0,161000.0,Departamento
2.0,1.0,1.0,54.0,50.0,176000.0,Departamento
2.0,1.0,1.0,67.0,50.0,135000.0,Departamento
2.0,1.0,1.0,67.0,50.0,135000.0,Departamento
2.0,1.0,1.0,58.0,50.0,95000.0,Departamento
2.0,1.0,1.0,58.0,50.0,105000.0,Departamento
3.0,2.0,1.0,50.0,50.0,92000.0,Departamento
2.0,1.0,1.0,55.0,50.0,258000.0,Departamento
2.0,1.0,2.0,54.0,50.0,181700.0,Departamento
2.0,1.0,1.0,55.0,50.0,300000.0,Departamento
3.0,2.0,1.0,50.0,50.0,140000.0,Departamento
2.0,1.0,2.0,57.0,48.0,132000.0,Departamento
1.0,1.0,1.0,50.0,50.0,199000.0,Departamento
2.0,1.0,2.0,53.0,50.0,240000.0,Departamento
1.0,1.0,1.0,50.0,50.0,130000.0,Departamento
2.0,1.0,1.0,50.0,50.0,150000.0,Departamento
3.0,2.0,1.0,50.0,50.0,300000.0,Departamento
2.0,1.0,1.0,86.0,50.0,280000.0,Departamento
2.0,1.0,1.0,50.0,50.0,165000.0,Departamento
2.0,1.0,2.0,54.0,50.0,200000.0,Departamento
3.0,2.0,1.0,59.0,50.0,130000.0,Departamento
2.0,1.0,2.0,56.0,50.0,205000.0,Departamento
2.0,1.0,1.0,50.0,50.0,129000.0,Departamento
2.0,1.0,1.0,50.0,50.0,130000.0,Departamento
2.0,1.0,1.0,65.0,50.0,215000.0,Departamento
3.0,2.0,1.0,56.0,49.0,77000.0,Departamento
3.0,2.0,2.0,56.0,49.0,198000.0,Departamento
2.0,1.0,1.0,50.0,50.0,102000.0,Departamento
3.0,2.0,1.0,50.0,50.0,136000.0,Departamento
2.0,1.0,1.0,50.0,50.0,95000.0,Departamento
3.0,2.0,1.0,50.0,50.0,125000.0,Departamento
2.0,1.0,1.0,55.0,50.0,230000.0,Departamento
2.0,1.0,2.0,54.0,50.0,175000.0,Departamento
3.0,2.0,2.0,101.0,50.0,240000.0,Departamento
2.0,1.0,2.0,54.0,50.0,193000.0,Departamento
2.0,1.0,1.0,56.0,50.0,165000.0,Departamento
3.0,2.0,1.0,50.0,50.0,175000.0,Departamento
2.0,1.0,2.0,71.0,50.0,185000.0,Departamento
2.0,1.0,1.0,50.0,50.0,159000.0,Departamento
3.0,2.0,1.0,50.0,50.0,177000.0,Departamento
2.0,1.0,1.0,50.0,50.0,165000.0,Departamento
3.0,2.0,1.0,53.0,50.0,120000.0,Departamento
2.0,1.0,1.0,70.0,50.0,206000.0,Departamento
3.0,2.0,1.0,50.0,50.0,168000.0,Departamento
2.0,1.0,2.0,66.0,50.0,239800.0,Departamento
2.0,1.0,1.0,55.0,50.0,215000.0,Departamento
1.0,1.0,1.0,50.0,50.0,199000.0,Departamento
3.0,2.0,1.0,48.0,48.0,126000.0,Departamento
3.0,2.0,1.0,48.0,48.0,115000.0,Departamento
1.0,1.0,2.0,48.0,48.0,167500.0,Departamento
2.0,1.0,2.0,56.0,47.0,91000.0,Departamento
2.0,1.0,2.0,56.0,47.0,108000.0,Departamento
2.0,1.0,1.0,85.0,47.0,230000.0,Departamento
2.0,1.0,1.0,47.0,47.0,185000.0,Departamento
2.0,1.0,1.0,53.0,47.0,165000.0,Departamento
2.0,1.0,1.0,50.0,47.0,165000.0,Departamento
2.0,1.0,2.0,53.0,47.0,100597.0,Departamento
2.0,1.0,1.0,53.0,47.0,220000.0,Departamento
2.0,1.0,1.0,52.0,47.0,160098.0,Departamento
2.0,1.0,1.0,52.0,47.0,150012.0,Departamento
2.0,1.0,1.0,52.0,47.0,139926.0,Departamento
2.0,1.0,1.0,52.0,47.0,150279.0,Departamento
2.0,1.0,1.0,52.0,47.0,156203.0,Departamento
2.0,1.0,1.0,52.0,47.0,153961.0,Departamento
3.0,2.0,1.0,81.0,47.0,188000.0,Departamento
2.0,1.0,2.0,53.0,47.0,111894.0,Departamento
2.0,1.0,2.0,53.0,47.0,96831.0,Departamento
2.0,1.0,2.0,53.0,47.0,106514.0,Departamento
2.0,1.0,1.0,47.0,47.0,140000.0,Departamento
2.0,1.0,1.0,50.0,47.0,169000.0,Departamento
2.0,1.0,1.0,51.0,47.0,105000.0,Departamento
2.0,1.0,1.0,50.0,47.0,165000.0,Departamento
3.0,2.0,1.0,109.0,47.0,175000.0,Departamento
2.0,1.0,1.0,51.0,47.0,220375.0,Departamento
2.0,1.0,1.0,51.0,47.0,245000.0,Departamento
2.0,1.0,1.0,52.0,47.0,110000.0,Departamento
2.0,1.0,1.0,52.0,47.0,130000.0,Departamento
2.0,1.0,1.0,50.0,47.0,62000.0,Departamento
2.0,1.0,2.0,53.0,47.0,109742.0,Departamento
2.0,1.0,1.0,53.0,47.0,185000.0,Departamento
2.0,1.0,2.0,53.0,47.0,107590.0,Departamento
2.0,1.0,2.0,53.0,47.0,99521.0,Departamento
3.0,2.0,1.0,47.0,47.0,155000.0,Departamento
2.0,1.0,1.0,73.0,47.0,135000.0,Departamento
2.0,1.0,1.0,47.0,47.0,107000.0,Departamento
2.0,1.0,1.0,52.0,47.0,153641.0,Departamento
2.0,1.0,1.0,50.0,47.0,87000.0,Departamento
2.0,1.0,1.0,52.0,47.0,145000.0,Departamento
3.0,2.0,1.0,47.0,47.0,85000.0,Departamento
3.0,2.0,1.0,47.0,47.0,127000.0,Departamento
2.0,1.0,1.0,52.0,47.0,108800.0,Departamento
2.0,1.0,1.0,52.0,47.0,111000.0,Departamento
2.0,1.0,1.0,52.0,47.0,93000.0,Departamento
2.0,1.0,2.0,51.0,47.0,147000.0,Departamento
2.0,1.0,1.0,52.0,47.0,98700.0,Departamento
2.0,1.0,1.0,52.0,47.0,116800.0,Departamento
3.0,2.0,1.0,47.0,47.0,145000.0,Departamento
2.0,1.0,1.0,47.0,47.0,185000.0,Departamento
2.0,1.0,1.0,47.0,47.0,125000.0,Departamento
2.0,1.0,2.0,51.0,47.0,194200.0,Departamento
2.0,1.0,1.0,53.0,47.0,165000.0,Departamento
1.0,1.0,1.0,51.0,47.0,130000.0,Departamento
1.0,1.0,1.0,50.0,47.0,210000.0,Departamento
2.0,1.0,1.0,72.0,47.0,130000.0,Departamento
2.0,1.0,1.0,51.0,47.0,148451.0,Departamento
2.0,1.0,1.0,47.0,47.0,80000.0,Departamento
2.0,1.0,1.0,73.0,47.0,125000.0,Departamento
2.0,1.0,1.0,50.0,47.0,120000.0,Departamento
2.0,1.0,1.0,47.0,47.0,97000.0,Departamento
1.0,1.0,1.0,53.0,47.0,145000.0,Departamento
2.0,1.0,1.0,51.0,47.0,140773.0,Departamento
2.0,1.0,1.0,51.0,47.0,145892.0,Departamento
2.0,1.0,1.0,51.0,47.0,149000.0,Departamento
2.0,1.0,1.0,51.0,47.0,112618.0,Departamento
2.0,1.0,2.0,51.0,47.0,147000.0,Departamento
2.0,1.0,2.0,53.0,47.0,147900.0,Departamento
2.0,1.0,1.0,51.0,47.0,143332.0,Departamento
2.0,1.0,1.0,51.0,47.0,138213.0,Departamento
2.0,1.0,2.0,53.0,47.0,146100.0,Departamento
2.0,1.0,1.0,64.0,47.0,140000.0,Departamento
2.0,1.0,1.0,73.0,47.0,125000.0,Departamento
2.0,1.0,1.0,55.0,50.0,180000.0,Departamento
2.0,1.0,1.0,50.0,47.0,165000.0,Departamento
1.0,1.0,1.0,51.0,47.0,98475.0,Departamento
2.0,1.0,1.0,48.0,48.0,205000.0,Departamento
2.0,1.0,1.0,48.0,48.0,205000.0,Departamento
2.0,1.0,1.0,48.0,48.0,220000.0,Departamento
2.0,1.0,1.0,48.0,48.0,225000.0,Departamento
2.0,1.0,1.0,48.0,48.0,235000.0,Departamento
2.0,1.0,1.0,48.0,48.0,200000.0,Departamento
3.0,2.0,1.0,48.0,48.0,170000.0,Departamento
2.0,1.0,1.0,48.0,48.0,195000.0,Departamento
3.0,2.0,1.0,53.0,48.0,190000.0,Departamento
1.0,1.0,1.0,48.0,48.0,138000.0,Departamento
2.0,1.0,1.0,48.0,48.0,230000.0,Departamento
3.0,2.0,1.0,48.0,48.0,120000.0,Departamento
2.0,1.0,1.0,70.0,48.0,166280.0,Departamento
2.0,1.0,1.0,52.0,48.0,195000.0,Departamento
2.0,1.0,1.0,48.0,48.0,245000.0,Departamento
2.0,1.0,2.0,56.0,48.0,215000.0,Departamento
2.0,1.0,1.0,48.0,48.0,210000.0,Departamento
3.0,2.0,1.0,67.0,48.0,235000.0,Departamento
2.0,1.0,1.0,74.0,48.0,173708.0,Departamento
2.0,1.0,1.0,48.0,48.0,131000.0,Departamento
2.0,1.0,1.0,54.0,48.0,140000.0,Departamento
2.0,1.0,2.0,51.0,48.0,185000.0,Departamento
2.0,1.0,1.0,53.0,48.0,153120.0,Departamento
2.0,1.0,1.0,57.0,48.0,185000.0,Departamento
2.0,1.0,1.0,52.0,48.0,230000.0,Departamento
2.0,1.0,1.0,57.0,48.0,185000.0,Departamento
3.0,2.0,1.0,49.0,48.0,78000.0,Departamento
3.0,2.0,1.0,48.0,48.0,120000.0,Departamento
2.0,1.0,1.0,55.0,48.0,118000.0,Departamento
3.0,2.0,1.0,48.0,48.0,94000.0,Departamento
2.0,1.0,1.0,63.0,48.0,130000.0,Departamento
3.0,2.0,1.0,48.0,48.0,85000.0,Departamento
2.0,1.0,1.0,63.0,48.0,130000.0,Departamento
2.0,1.0,1.0,48.0,48.0,137000.0,Departamento
2.0,1.0,2.0,50.0,47.0,178000.0,Departamento
2.0,1.0,1.0,58.0,48.0,245000.0,Departamento
1.0,1.0,1.0,48.0,48.0,150000.0,Departamento
2.0,1.0,2.0,47.0,47.0,132570.0,Departamento
2.0,1.0,2.0,47.0,47.0,122700.0,Departamento
2.0,1.0,2.0,47.0,47.0,125200.0,Departamento
2.0,1.0,2.0,47.0,47.0,130115.0,Departamento
2.0,1.0,1.0,73.0,47.0,125000.0,Departamento
2.0,1.0,2.0,51.0,47.0,135000.0,Departamento
2.0,1.0,2.0,51.0,47.0,147000.0,Departamento
2.0,1.0,2.0,51.0,47.0,147000.0,Departamento
2.0,1.0,1.0,47.0,47.0,148000.0,Departamento
1.0,1.0,1.0,47.0,47.0,139000.0,Departamento
3.0,2.0,1.0,47.0,47.0,71500.0,Departamento
1.0,1.0,1.0,53.0,47.0,96163.0,Departamento
2.0,1.0,1.0,52.0,47.0,129000.0,Departamento
2.0,1.0,2.0,51.0,47.0,147000.0,Departamento
2.0,1.0,1.0,53.0,48.0,170000.0,Departamento
2.0,1.0,1.0,48.0,48.0,130000.0,Departamento
2.0,1.0,1.0,58.0,48.0,148200.0,Departamento
2.0,1.0,1.0,48.0,48.0,150000.0,Departamento
2.0,1.0,1.0,52.0,48.0,185000.0,Departamento
2.0,1.0,2.0,53.0,48.0,109000.0,Departamento
2.0,1.0,1.0,50.0,48.0,110000.0,Departamento
2.0,1.0,1.0,54.0,48.0,150000.0,Departamento
2.0,1.0,1.0,48.0,48.0,105000.0,Departamento
2.0,1.0,2.0,50.0,48.0,178000.0,Departamento
2.0,1.0,2.0,59.0,48.0,206500.0,Departamento
2.0,1.0,1.0,56.0,48.0,149500.0,Departamento
2.0,1.0,2.0,63.0,48.0,200000.0,Departamento
3.0,2.0,2.0,51.0,48.0,240000.0,Departamento
3.0,2.0,1.0,48.0,48.0,96000.0,Departamento
2.0,1.0,1.0,51.0,48.0,245000.0,Departamento
2.0,1.0,1.0,50.0,50.0,165000.0,Departamento
2.0,1.0,1.0,54.0,50.0,155000.0,Departamento
2.0,1.0,1.0,54.0,50.0,194000.0,Departamento
3.0,2.0,1.0,52.0,52.0,125000.0,Departamento
2.0,1.0,1.0,60.0,52.0,150000.0,Departamento
3.0,2.0,1.0,68.0,52.0,130000.0,Departamento
2.0,1.0,1.0,57.0,52.0,137900.0,Departamento
